signal_type,symbol,signal_date,confidence_score,trend_ok,location_ok,pattern_ok,volume_ok,entry_price,stop_price,target_price,invalid_reason,risk_tags,factors,base_score,score,name,signal_name,quality_score,quality_bucket,pretty_ok,market_ok,market_score,market_regime,market_positive_index_count,market_up_ratio,market_limit_up_count,market_limit_down_count,market_limit_up_down_ratio,market_index_details,sector_ok,sector_score,industry_name,industry_score,concept_names,concept_scores,sector_band,filter_ok
cup_with_handle_watch,603949,2026-03-18,95,True,True,True,True,37.22420094,26.88329022,37.456563666,,[],"{'watch_trigger': 'right_peak_touch', 'watch_reference_resistance': 37.0857066, 'watch_close_to_resistance_pct': 0.0037344398340249272, 'left_peak': 37.0857066, 'cup_low': 26.88329022, 'right_peak': 37.42424832, 'cup_depth_pct': 0.2751037344398341, 'right_peak_recovery_pct': 1.0091286307053942, 'symmetry_ratio': 0.47619047619047616, 'prior_uptrend_pct': 0.30481862479696814, 'close_in_range': 0.9150326797385647, 'volume_ratio': 1.6253107136473457}",42.75,41.75,sh.603949,疑似杯柄杯,51.0,low,False,False,46.67,neutral,1,0.09,36,17,2.1176,"[{'name': '上证指数', 'close': 4095.45, 'ma20': 4121.8745, 'ma60': 4060.614333333333, 'trend_ok': False}, {'name': '沪深300', 'close': 4669.14, 'ma20': 4685.423, 'ma60': 4677.6196666666665, 'trend_ok': False}, {'name': '创业板指', 'close': 3310.28, 'ma20': 3285.1595, 'ma60': 3273.5275000000006, 'trend_ok': True}]",False,34.44,汽车,19.36,"['节能环保', '专精特新', '新能源车']","[34.44, 31.28, 30.3]",edge_low,False
